sex,destcode,origincode,Y2000,Y1990,Y1980,Y1970,Y1960
Male,GLP,VUT,0,0,0,0,0
Male,GLP,VEN,2,2,8,19,16
Male,GLP,VNM,44,32,120,288,238
Male,GLP,VIR,6,8,20,45,37
Male,GLP,VGB,13,16,45,104,86
Male,GLP,WLF,0,0,0,0,0
Male,GLP,PSE,0,0,0,2,2
Male,GLP,YEM,0,0,0,0,0
Male,GLP,ZMB,0,3,4,7,6
Male,GLP,ZWE,0,1,2,4,3
Male,GUM,AFG,0,8,0,3,6
Male,GUM,DZA,0,5,0,0,0
Male,GUM,AUS,22,183,2,18,22
Male,GUM,AUT,10,20,0,8,11
Male,GUM,AZE,0,0,0,0,0
Male,GUM,BLR,0,0,0,0,0
Male,GUM,BLZ,0,0,0,0,0
Male,GUM,BEN,0,0,0,0,0
Male,GUM,ALB,0,2,0,0,0
Male,GUM,ASM,0,4,16,2,3
Male,GUM,AND,0,0,0,0,0
Male,GUM,AGO,0,0,0,0,0
Male,GUM,AIA,0,0,0,0,0
Male,GUM,ATG,0,0,0,0,0
Male,GUM,ARG,3,23,0,2,3
Male,GUM,ARM,0,1,0,0,0
Male,GUM,ABW,0,0,0,0,0
Male,GUM,BHS,0,0,0,0,0
Male,GUM,BHR,0,0,0,0,0
Male,GUM,BGD,0,7,0,3,5
Male,GUM,BRB,0,1,0,0,0
Male,GUM,BEL,2,3,0,1,2
Male,GUM,BMU,0,0,0,0,0
Male,GUM,BTN,0,0,0,0,0
Male,GUM,BOL,0,1,0,0,0
Male,GUM,BIH,7,15,0,5,7
Male,GUM,BWA,0,0,0,0,0
Male,GUM,BRA,0,7,0,0,0
Male,GUM,BRN,0,2,0,0,1
Male,GUM,BGR,0,2,0,0,0
Male,GUM,BFA,0,0,0,0,0
Male,GUM,BDI,0,0,0,0,0
Male,GUM,KHM,2,26,1,10,16
Male,GUM,CMR,0,0,0,0,0
Male,GUM,CAN,10,211,0,8,9
Male,GUM,CPV,0,0,0,0,0
Male,GUM,CYM,0,0,0,0,0
Male,GUM,CAF,0,0,0,0,0
Male,GUM,TCD,0,0,0,0,0
Male,GUM,CHI,NA,NA,NA,NA,NA
Male,GUM,CHL,6,50,0,5,6
Male,GUM,CHN,17,159,61,1001,1562
Male,GUM,COL,0,5,0,0,0
Male,GUM,COM,0,0,0,0,0
Male,GUM,COD,0,0,0,0,0
Male,GUM,COG,0,0,0,0,0
Male,GUM,COK,5,47,0,17,30
Male,GUM,CRI,0,0,0,0,0
Male,GUM,CIV,0,0,0,0,0
Male,GUM,HRV,15,34,0,12,16
Male,GUM,CUB,0,31,0,0,0
Male,GUM,CYP,7,14,0,6,7
Male,GUM,CZE,4,9,0,3,5
Male,GUM,DNK,4,12,0,3,4
Male,GUM,DJI,0,0,0,0,0
Male,GUM,DMA,0,0,0,0,0
Male,GUM,DOM,0,0,0,0,0
Male,GUM,ECU,0,2,0,0,0
Male,GUM,EGY,12,102,0,9,12
Male,GUM,SLV,2,15,0,1,2
Male,GUM,GNQ,0,0,0,0,0
Male,GUM,ERI,0,2,0,0,0
Male,GUM,EST,2,4,0,2,2
Male,GUM,ETH,0,5,0,0,0
Male,GUM,FRO,0,0,0,0,0
Male,GUM,FLK,0,0,0,0,0
Male,GUM,FJI,12,107,1,37,66
Male,GUM,FIN,3,7,0,3,3
Male,GUM,FRA,14,83,0,11,16
Male,GUM,GUF,0,0,0,0,0
Male,GUM,PYF,0,6,0,2,4
Male,GUM,GAB,0,0,0,0,0
Male,GUM,GMB,0,0,0,0,0
Male,GUM,GEO,0,1,0,0,0
Male,GUM,DEU,48,89,1,38,48
Male,GUM,GHA,0,3,0,0,0
Male,GUM,GIB,0,0,0,0,0
Male,GUM,GRC,52,99,1,41,54
Male,GUM,GRL,0,0,0,0,0
Male,GUM,GRD,0,0,0,0,0
Male,GUM,GLP,0,2,0,0,0
Male,GUM,GUM,0,0,0,0,0
Male,GUM,GTM,0,0,0,0,0
Male,GUM,GIN,0,0,0,0,0
Male,GUM,GNB,0,0,0,0,0
Male,GUM,GUY,0,1,0,0,0
Male,GUM,HTI,0,0,0,0,0
Male,GUM,HND,0,0,0,0,0
Male,GUM,HKG,7,95,3,34,53
Male,GUM,HUN,12,25,0,10,13
Male,GUM,ISL,0,0,0,0,0
Male,GUM,IND,13,147,6,61,101
Male,GUM,IDN,5,64,3,24,37
Male,GUM,IRN,2,20,0,8,13
Male,GUM,IRQ,2,20,0,8,14
Male,GUM,IRL,12,23,0,9,12
Male,GUM,IMY,NA,NA,NA,NA,NA
Male,GUM,ISR,1,13,0,6,10
Male,GUM,ITA,105,211,3,83,113
Male,GUM,JAM,0,2,0,0,0
Male,GUM,JPN,4,884,1040,1152,1225
Male,GUM,JOR,0,3,0,1,2
Male,GUM,KAZ,0,2,0,0,1
Male,GUM,KEN,2,16,0,1,2
Male,GUM,KIR,0,6,0,2,3
Male,GUM,PRK,0,0,0,0,0
Male,GUM,KOR,4,58,1040,2123,1935
Male,GUM,KSV,NA,NA,NA,NA,NA
Male,GUM,KWT,0,2,0,0,1
Male,GUM,KGZ,0,0,0,0,0
Male,GUM,LAO,1,14,0,5,8
Male,GUM,LVA,6,12,0,5,6
Male,GUM,LBN,9,113,5,43,71
Male,GUM,LSO,0,0,0,0,0
Male,GUM,LBR,0,0,0,0,0
Male,GUM,LBY,0,3,0,0,0
Male,GUM,LIE,0,0,0,0,0
Male,GUM,LTU,3,6,0,2,3
Male,GUM,LUX,0,0,0,0,0
Male,GUM,MAC,0,2,0,0,1
Male,GUM,MKD,13,28,0,10,13
Male,GUM,MDG,0,0,0,0,0
Male,GUM,MWI,0,1,0,0,0
Male,GUM,MYS,10,128,5,45,69
Male,GUM,MDV,0,0,0,0,0
Male,GUM,MLI,0,0,0,0,0
Male,GUM,MLT,21,43,0,17,23
Male,GUM,MHL,0,0,21,48,0
Male,GUM,MTQ,0,2,0,0,0
Male,GUM,MRT,0,0,0,0,0
Male,GUM,MUS,4,38,0,3,4
Male,GUM,MYT,0,0,0,0,0
Male,GUM,MEX,0,52,0,0,0
Male,GUM,FSM,2,14,857,1629,4200
Male,GUM,MDA,0,0,0,0,0
Male,GUM,MCO,0,0,0,0,0
Male,GUM,MNG,0,0,0,0,0
Male,GUM,MNE,NA,NA,NA,NA,NA
Male,GUM,MSR,0,0,0,0,0
Male,GUM,MAR,0,4,0,0,0
Male,GUM,MOZ,0,1,0,0,0
Male,GUM,MMR,1,15,0,7,11
Male,GUM,NAM,0,0,0,0,0
Male,GUM,NRU,0,2,0,0,1
Male,GUM,NPL,0,2,0,0,1
Male,GUM,NLD,49,98,1,39,52
Male,GUM,ANT,0,0,0,0,0
Male,GUM,NCL,1,8,0,3,6
Male,GUM,NZL,77,648,6,61,80
Male,GUM,NIC,0,1,0,0,0
Male,GUM,NER,0,0,0,0,0
Male,GUM,NGA,0,4,0,0,0
Male,GUM,NIU,2,16,0,6,10
Male,GUM,NFK,0,0,0,0,0
Male,GUM,MNP,0,5,611,935,1340
Male,GUM,NOR,2,4,0,1,2
Male,GUM,OMN,0,0,0,0,0
Male,GUM,PAK,1,14,0,5,10
Male,GUM,PLW,0,8,324,528,845
Male,GUM,PAN,0,15,0,0,0
Male,GUM,PNG,7,62,0,5,7
Male,GUM,PRY,0,0,0,0,0
Male,GUM,PER,0,8,0,0,0
Male,GUM,PHL,6778,17968,10954,12783,16335
Male,GUM,POL,27,56,0,21,26
Male,GUM,PRT,4,9,0,3,4
Male,GUM,PRI,0,0,0,0,0
Male,GUM,QAT,0,0,0,0,0
Male,GUM,zzz,NA,NA,NA,NA,NA
Male,GUM,REU,0,4,0,0,0
Male,GUM,ROM,4,7,0,3,4
Male,GUM,RUS,4,7,0,3,3
Male,GUM,RWA,0,0,0,0,0
Male,GUM,SHN,0,0,0,0,0
Male,GUM,SPM,0,0,0,0,0
Male,GUM,WSM,16,2,8,50,89
Male,GUM,SMR,0,0,0,0,0
Male,GUM,STP,0,0,0,0,0
Male,GUM,SAU,0,1,0,0,0
Male,GUM,SEN,0,0,0,0,0
Male,GUM,SRB,NA,NA,NA,NA,NA
Male,GUM,SCG,16,36,0,13,17
Male,GUM,SYC,0,5,0,0,0
Male,GUM,SLE,0,0,0,0,0
Male,GUM,SGP,4,47,2,18,26
Male,GUM,SVK,2,4,0,1,2
Male,GUM,SVN,2,4,0,2,2
Male,GUM,SLB,0,4,0,1,2
Male,GUM,SOM,0,6,0,0,0
Male,GUM,ZAF,18,150,0,14,18
Male,GUM,ESP,5,93,0,4,5
Male,GUM,LKA,6,63,3,26,42
Male,GUM,KNA,0,0,0,0,0
Male,GUM,LCA,0,0,0,0,0
Male,GUM,VCT,0,0,0,0,0
Male,GUM,SDN,0,7,0,0,0
Male,GUM,SUR,0,0,0,0,0
Male,GUM,SWZ,0,0,0,0,0
Male,GUM,SWE,2,5,0,2,2
Male,GUM,CHE,4,8,0,3,4
Male,GUM,SYR,0,8,0,3,5
Male,GUM,TWN,0,7,9,252,5
Male,GUM,TJK,0,0,0,0,0
Male,GUM,TZA,0,2,0,0,0
Male,GUM,THA,2,22,0,10,12
Male,GUM,TLS,0,5,0,2,3
Male,GUM,TGO,0,0,0,0,0
Male,GUM,TKL,0,5,0,2,3
Male,GUM,TON,5,37,2,14,26
Male,GUM,TTO,0,2,0,0,0
Male,GUM,TUN,0,2,0,0,0
Male,GUM,TUR,4,43,2,18,30
Male,GUM,TKM,0,0,0,0,0
Male,GUM,TCA,0,0,0,0,0
Male,GUM,TUV,0,3,0,1,2
Male,GUM,UGA,0,3,0,0,0
Male,GUM,UKR,6,10,0,4,5
Male,GUM,ARE,0,1,0,0,0
Male,GUM,GBR,517,329,11,408,532
Male,GUM,USA,13502,11,12501,17347,12140
Male,GUM,URY,3,23,0,2,3
Male,GUM,UZB,0,2,0,0,1
Male,GUM,VUT,1,10,0,3,6
Male,GUM,VEN,0,1,0,0,0
Male,GUM,VNM,14,187,11,151,107
Male,GUM,VIR,0,0,0,0,0
Male,GUM,VGB,0,0,0,0,0
Male,GUM,WLF,1,9,0,3,6
Male,GUM,PSE,0,3,0,0,2
Male,GUM,YEM,0,0,0,0,0
Male,GUM,ZMB,0,8,0,0,0
Male,GUM,ZWE,3,24,0,2,3
Male,GTM,AFG,0,0,0,0,0
Male,GTM,DZA,0,1,3,0,3
Male,GTM,AUS,9,53,0,40,23
Male,GTM,AUT,20,17,13,14,5
Male,GTM,AZE,0,0,0,0,0
Male,GTM,BLR,0,0,0,0,0
Male,GTM,BLZ,44,522,403,256,261
Male,GTM,BEN,0,0,0,0,0
Male,GTM,ALB,2,3,3,2,1
Male,GTM,ASM,0,0,0,0,0
Male,GTM,AND,0,0,0,0,0
Male,GTM,AGO,0,0,0,0,0
Male,GTM,AIA,0,0,0,0,0
Male,GTM,ATG,0,0,0,0,0
Male,GTM,ARG,99,158,172,154,191
Male,GTM,ARM,0,0,0,0,0
Male,GTM,ABW,0,0,0,0,0
Male,GTM,BHS,0,0,0,0,0
Male,GTM,BHR,0,0,0,0,0
Male,GTM,BGD,0,0,0,0,0
Male,GTM,BRB,16,3,7,4,0
Male,GTM,BEL,23,19,14,17,6
Male,GTM,BMU,0,0,0,0,0
Male,GTM,BTN,0,0,0,0,0
Male,GTM,BOL,16,36,31,25,36
Male,GTM,BIH,0,0,0,0,0
Male,GTM,BWA,0,0,0,0,0
Male,GTM,BRA,20,42,30,42,68
Male,GTM,BRN,0,0,0,0,0
Male,GTM,BGR,4,7,5,4,2
Male,GTM,BFA,0,0,0,0,0
Male,GTM,BDI,0,0,0,0,0
Male,GTM,KHM,0,0,0,0,0
Male,GTM,CMR,0,0,0,0,0
Male,GTM,CAN,187,79,110,91,126
Male,GTM,CPV,0,0,0,0,0
Male,GTM,CYM,0,0,0,0,0
Male,GTM,CAF,0,0,0,0,0
Male,GTM,TCD,0,0,0,0,0
Male,GTM,CHI,NA,NA,NA,NA,NA
Male,GTM,CHL,102,138,129,108,96
Male,GTM,CHN,1490,336,206,130,197
Male,GTM,COL,261,208,211,222,333
Male,GTM,COM,0,0,0,0,0
Male,GTM,COD,0,0,0,0,0
Male,GTM,COG,0,0,0,0,0
Male,GTM,COK,0,0,0,0,0
Male,GTM,CRI,3990,367,310,320,313
Male,GTM,CIV,0,0,0,0,0
Male,GTM,HRV,5,9,6,6,3
Male,GTM,CUB,345,233,139,214,214
Male,GTM,CYP,0,0,0,0,0
Male,GTM,CZE,4,7,5,4,2
Male,GTM,DNK,23,9,6,10,3
Male,GTM,DJI,0,0,0,0,0
Male,GTM,DMA,0,0,0,0,0
Male,GTM,DOM,23,22,22,19,32
Male,GTM,ECU,49,55,62,46,53
Male,GTM,EGY,2,4,12,3,4
Male,GTM,SLV,1507,6841,6828,4919,4096
Male,GTM,GNQ,0,0,0,0,0
Male,GTM,ERI,0,0,0,0,0
Male,GTM,EST,0,0,0,0,0
Male,GTM,ETH,0,0,2,0,2
Male,GTM,FRO,0,0,0,0,0
Male,GTM,FLK,0,0,0,0,0
Male,GTM,FJI,0,0,0,0,0
Male,GTM,FIN,2,4,3,2,1
Male,GTM,FRA,173,123,155,108,96
Male,GTM,GUF,0,0,0,0,6
Male,GTM,PYF,0,0,0,0,0
Male,GTM,GAB,0,0,0,0,0
Male,GTM,GMB,0,0,0,0,0
Male,GTM,GEO,0,0,0,0,0
Male,GTM,DEU,342,479,356,222,211
Male,GTM,GHA,0,0,0,0,0
Male,GTM,GIB,0,0,0,0,0
Male,GTM,GRC,22,41,30,27,13
Male,GTM,GRL,0,0,0,0,114
Male,GTM,GRD,0,0,0,0,0
Male,GTM,GLP,2,0,2,1,3
Male,GTM,GUM,0,0,0,0,0
Male,GTM,GTM,0,0,0,0,0
Male,GTM,GIN,0,0,0,0,0
Male,GTM,GNB,0,0,0,0,0
Male,GTM,GUY,17,1,2,5,0
Male,GTM,HTI,3,10,11,6,5
Male,GTM,HND,7326,2899,2072,1794,1960
Male,GTM,HKG,4,14,18,8,13
Male,GTM,HUN,27,11,8,11,3
Male,GTM,ISL,0,0,0,0,0
Male,GTM,IND,2,2,3,2,8
Male,GTM,IDN,1,0,0,0,9
Male,GTM,IRN,0,2,2,1,7
Male,GTM,IRQ,0,0,2,0,7
Male,GTM,IRL,2,4,3,3,1
Male,GTM,IMY,NA,NA,NA,NA,NA
Male,GTM,ISR,17,29,36,21,50
Male,GTM,ITA,340,319,276,203,148
Male,GTM,JAM,238,67,21,63,5
Male,GTM,JPN,47,62,46,33,52
Male,GTM,JOR,0,1,1,0,0
Male,GTM,KAZ,0,0,0,0,0
Male,GTM,KEN,0,0,0,0,0
Male,GTM,KIR,0,0,0,0,0
Male,GTM,PRK,0,0,1,0,0
Male,GTM,KOR,61,11,16,155,612
Male,GTM,KSV,NA,NA,NA,NA,NA
Male,GTM,KWT,0,0,0,0,0
Male,GTM,KGZ,0,0,0,0,0
Male,GTM,LAO,0,0,0,0,0
Male,GTM,LVA,0,0,0,0,0
Male,GTM,LBN,60,6,4,15,11
Male,GTM,LSO,0,0,0,0,0
Male,GTM,LBR,0,0,0,0,0
Male,GTM,LBY,0,0,2,0,2
Male,GTM,LIE,0,0,0,0,0
Male,GTM,LTU,0,2,1,0,0
Male,GTM,LUX,0,1,0,0,0
Male,GTM,MAC,0,0,0,0,0
Male,GTM,MKD,0,0,0,0,0
Male,GTM,MDG,0,0,0,0,0
Male,GTM,MWI,0,0,0,0,0
Male,GTM,MYS,0,0,0,0,4
Male,GTM,MDV,0,0,0,0,0
Male,GTM,MLI,0,0,0,0,0
Male,GTM,MLT,0,0,0,0,0
Male,GTM,MHL,0,0,0,0,0
Male,GTM,MTQ,0,0,0,0,0
Male,GTM,MRT,0,0,0,0,0
Male,GTM,MUS,0,0,0,0,0
Male,GTM,MYT,0,0,0,0,0
Male,GTM,MEX,851,1623,1326,2359,5270
Male,GTM,FSM,0,0,0,0,0
Male,GTM,MDA,0,0,0,0,0
Male,GTM,MCO,0,0,0,0,0
Male,GTM,MNG,0,0,0,0,0
Male,GTM,MNE,NA,NA,NA,NA,NA
Male,GTM,MSR,0,0,0,0,0
Male,GTM,MAR,0,0,2,0,2
Male,GTM,MOZ,0,0,0,0,0
Male,GTM,MMR,0,0,0,0,0
Male,GTM,NAM,0,0,0,0,0
Male,GTM,NRU,0,0,0,0,0
Male,GTM,NPL,0,0,0,0,0
Male,GTM,NLD,37,70,53,41,48
Male,GTM,ANT,2,0,2,1,0
Male,GTM,NCL,0,0,0,0,0
Male,GTM,NZL,1,7,0,5,2
Male,GTM,NIC,1,573,1011,1646,2418
Male,GTM,NER,0,0,0,0,0
Male,GTM,NGA,0,0,3,0,3
Male,GTM,NIU,0,0,0,0,0
Male,GTM,NFK,0,0,0,0,0
Male,GTM,MNP,0,0,0,0,0
Male,GTM,NOR,3,5,4,3,2
Male,GTM,OMN,0,0,0,0,0
Male,GTM,PAK,0,0,0,0,7
Male,GTM,PLW,0,0,0,0,0
Male,GTM,PAN,811,112,106,252,82
Male,GTM,PNG,0,0,0,0,0
Male,GTM,PRY,2,0,13,0,20
Male,GTM,PER,86,83,105,72,143
Male,GTM,PHL,4,5,9,5,16
Male,GTM,POL,23,42,31,27,13
Male,GTM,PRT,14,4,9,4,14
Male,GTM,PRI,23,44,44,36,32
Male,GTM,QAT,0,0,0,0,0
Male,GTM,zzz,NA,NA,NA,NA,NA
Male,GTM,REU,0,0,0,0,0
Male,GTM,ROM,5,9,7,6,3
Male,GTM,RUS,17,49,36,30,15
Male,GTM,RWA,0,0,0,0,0
Male,GTM,SHN,0,0,0,0,0
Male,GTM,SPM,0,0,0,0,0
Male,GTM,WSM,0,0,0,0,0
Male,GTM,SMR,0,0,0,0,0
Male,GTM,STP,0,0,0,0,0
Male,GTM,SAU,4,20,11,13,14
Male,GTM,SEN,0,0,2,0,2
Male,GTM,SRB,NA,NA,NA,NA,NA
Male,GTM,SCG,2,4,3,3,1
Male,GTM,SYC,0,0,0,0,0
Male,GTM,SLE,0,0,0,0,0
Male,GTM,SGP,0,0,0,0,4
Male,GTM,SVK,0,2,1,1,0
Male,GTM,SVN,0,2,1,1,0
Male,GTM,SLB,0,0,0,0,0
Male,GTM,SOM,0,0,0,0,0
Male,GTM,ZAF,0,0,2,0,2
Male,GTM,ESP,983,1164,803,512,459
Male,GTM,LKA,0,0,0,0,0
Male,GTM,KNA,0,0,0,0,0
Male,GTM,LCA,0,0,0,0,0
Male,GTM,VCT,0,0,0,0,0
Male,GTM,SDN,0,0,0,0,0
Male,GTM,SUR,0,0,0,0,0
Male,GTM,SWZ,0,0,0,0,0
Male,GTM,SWE,8,17,12,10,17
Male,GTM,CHE,70,89,84,62,56
Male,GTM,SYR,5,21,12,13,31
Male,GTM,TWN,7,26,32,37,24
Male,GTM,TJK,0,0,0,0,0
Male,GTM,TZA,0,0,0,0,0
Male,GTM,THA,0,0,0,0,0
Male,GTM,TLS,0,0,0,0,0
Male,GTM,TGO,0,0,0,0,0
Male,GTM,TKL,0,0,0,0,0
Male,GTM,TON,0,0,0,0,0
Male,GTM,TTO,3,0,1,0,0
Male,GTM,TUN,0,0,0,0,0
Male,GTM,TUR,17,0,1,3,6
Male,GTM,TKM,0,0,0,0,0
Male,GTM,TCA,0,0,0,0,0
Male,GTM,TUV,0,0,0,0,0
Male,GTM,UGA,0,0,0,0,0
Male,GTM,UKR,7,13,9,8,4
Male,GTM,ARE,0,0,0,0,0
Male,GTM,GBR,146,75,63,67,77
Male,GTM,USA,2014,1999,1873,2792,2547
Male,GTM,URY,5,0,30,1,52
Male,GTM,UZB,0,0,0,0,0
Male,GTM,VUT,0,0,0,0,0
Male,GTM,VEN,92,62,57,66,80
Male,GTM,VNM,0,0,0,0,0
Male,GTM,VIR,0,0,0,0,0
Male,GTM,VGB,0,0,0,0,0
Male,GTM,WLF,0,0,0,0,0
Male,GTM,PSE,211,42,17,50,2
Male,GTM,YEM,0,0,0,0,0
Male,GTM,ZMB,0,0,0,0,0
Male,GTM,ZWE,0,0,0,0,0
Male,GIN,AFG,0,0,0,0,0
Male,GIN,DZA,0,0,0,15,49
Male,GIN,AUS,8,12,18,4,0
Male,GIN,AUT,7,10,15,5,6
Male,GIN,AZE,9,13,20,5,1
Male,GIN,BLR,17,25,37,9,0
Male,GIN,BLZ,0,0,0,0,0
Male,GIN,BEN,41,61,90,272,820
Male,GIN,ALB,8,11,17,6,7
Male,GIN,ASM,0,0,0,0,0
Male,GIN,AND,0,0,0,0,0
Male,GIN,AGO,0,0,0,1,3
Male,GIN,AIA,0,0,0,0,0
Male,GIN,ATG,0,0,0,0,0
Male,GIN,ARG,1,2,3,2,4
Male,GIN,ARM,21,31,46,12,3
Male,GIN,ABW,0,0,0,0,0
Male,GIN,BHS,0,0,0,0,0
Male,GIN,BHR,0,0,0,0,0
Male,GIN,BGD,0,0,0,0,0
Male,GIN,BRB,0,0,0,0,0
Male,GIN,BEL,1,2,2,23,74
Male,GIN,BMU,0,0,0,0,0
Male,GIN,BTN,0,0,0,0,0
Male,GIN,BOL,0,0,0,0,0
Male,GIN,BIH,6,9,13,5,5
Male,GIN,BWA,0,0,0,0,0
Male,GIN,BRA,12,18,26,35,94
Male,GIN,BRN,0,0,0,0,0
Male,GIN,BGR,5,7,11,4,4
Male,GIN,BFA,471,697,1030,456,704
Male,GIN,BDI,0,0,0,0,2
Male,GIN,KHM,0,0,0,0,0
Male,GIN,CMR,4,6,9,33,103
Male,GIN,CAN,89,131,194,75,97
Male,GIN,CPV,3,4,7,12,35
Male,GIN,CYM,0,0,0,0,0
Male,GIN,CAF,0,0,0,0,0
Male,GIN,TCD,2,3,4,15,48
Male,GIN,CHI,NA,NA,NA,NA,NA
Male,GIN,CHL,1,2,2,2,3
Male,GIN,CHN,15,22,32,27,63
Male,GIN,COL,0,0,0,0,0
Male,GIN,COM,0,0,0,0,0
Male,GIN,COD,0,0,0,0,0
Male,GIN,COG,0,0,0,5,16
Male,GIN,COK,0,0,0,0,0
Male,GIN,CRI,0,0,0,0,0
Male,GIN,CIV,85,126,185,286,793
Male,GIN,HRV,5,8,12,4,5
Male,GIN,CUB,15,22,33,13,18
Male,GIN,CYP,0,0,1,0,0
Male,GIN,CZE,0,1,2,0,0
Male,GIN,DNK,4,6,8,3,3
Male,GIN,DJI,0,0,0,0,0
Male,GIN,DMA,0,0,0,0,0
Male,GIN,DOM,0,0,0,0,0
Male,GIN,ECU,0,0,0,0,0
Male,GIN,EGY,0,1,2,31,101
Male,GIN,SLV,0,0,0,0,0
Male,GIN,GNQ,0,0,0,4,11
Male,GIN,ERI,0,0,0,0,3
Male,GIN,EST,0,1,2,0,0
Male,GIN,ETH,0,0,0,0,0
Male,GIN,FRO,0,0,0,0,0
Male,GIN,FLK,0,0,0,0,0
Male,GIN,FJI,0,0,0,0,0
Male,GIN,FIN,5,8,11,4,5
Male,GIN,FRA,231,342,505,302,602
Male,GIN,GUF,0,0,0,0,0
Male,GIN,PYF,0,0,0,0,0
Male,GIN,GAB,0,0,0,0,0
Male,GIN,GMB,36,54,79,110,301
Male,GIN,GEO,3,5,7,2,0
Male,GIN,DEU,81,119,177,120,257
Male,GIN,GHA,44,65,97,236,708
Male,GIN,GIB,0,0,0,0,0
Male,GIN,GRC,4,5,8,3,3
Male,GIN,GRL,0,0,0,0,0
Male,GIN,GRD,0,0,0,0,0
Male,GIN,GLP,0,0,0,0,0
Male,GIN,GUM,0,0,0,0,0
Male,GIN,GTM,0,0,0,0,0
Male,GIN,GIN,0,0,0,0,0
Male,GIN,GNB,296,438,648,428,905
Male,GIN,GUY,1,2,3,2,4
Male,GIN,HTI,0,0,0,0,0
Male,GIN,HND,0,0,0,0,0
Male,GIN,HKG,0,0,0,0,0
Male,GIN,HUN,5,7,11,4,4
Male,GIN,ISL,0,0,0,0,0
Male,GIN,IND,43,63,94,37,52
Male,GIN,IDN,2,3,5,2,2
Male,GIN,IRN,0,0,1,8,26
Male,GIN,IRQ,1,2,2,0,1
Male,GIN,IRL,8,12,18,6,7
Male,GIN,IMY,NA,NA,NA,NA,NA
Male,GIN,ISR,4,6,9,3,5
Male,GIN,ITA,36,53,79,34,53
Male,GIN,JAM,0,0,0,0,1
Male,GIN,JPN,0,1,2,3,8
Male,GIN,JOR,0,0,0,0,0
Male,GIN,KAZ,20,30,44,11,3
Male,GIN,KEN,0,0,0,2,6
Male,GIN,KIR,0,0,0,0,0
Male,GIN,PRK,0,0,0,0,0
Male,GIN,KOR,2,4,5,17,51
Male,GIN,KSV,NA,NA,NA,NA,NA
Male,GIN,KWT,0,0,0,0,0
Male,GIN,KGZ,4,6,8,2,0
Male,GIN,LAO,0,0,0,0,0
Male,GIN,LVA,0,1,2,0,0
Male,GIN,LBN,177,262,387,199,357
Male,GIN,LSO,0,0,0,0,0
Male,GIN,LBR,91,134,198,16677,54142
Male,GIN,LBY,0,0,0,1,4
Male,GIN,LIE,0,0,0,0,0
Male,GIN,LTU,1,2,2,0,0
Male,GIN,LUX,0,0,0,0,0
Male,GIN,MAC,0,0,0,0,0
Male,GIN,MKD,3,5,7,3,3
Male,GIN,MDG,0,0,0,0,0
Male,GIN,MWI,0,0,0,3,8
Male,GIN,MYS,0,0,0,0,0
Male,GIN,MDV,0,0,0,0,0
Male,GIN,MLI,1408,2080,3071,2344,5309
Male,GIN,MLT,0,0,0,0,0
Male,GIN,MHL,0,0,0,0,0
Male,GIN,MTQ,0,0,0,0,0
Male,GIN,MRT,105,155,229,103,163
Male,GIN,MUS,0,0,0,0,0
Male,GIN,MYT,0,0,0,0,0
Male,GIN,MEX,0,0,0,0,0
Male,GIN,FSM,0,0,0,0,0
Male,GIN,MDA,3,5,7,2,0
Male,GIN,MCO,0,0,0,0,0
Male,GIN,MNG,0,0,0,0,0
Male,GIN,MNE,NA,NA,NA,NA,NA
Male,GIN,MSR,0,0,0,0,0
Male,GIN,MAR,0,0,0,3,11
Male,GIN,MOZ,0,0,0,1,5
Male,GIN,MMR,0,0,0,0,0
Male,GIN,NAM,0,0,0,0,0
Male,GIN,NRU,0,0,0,0,0
Male,GIN,NPL,1,2,2,0,1
Male,GIN,NLD,12,18,27,9,10
Male,GIN,ANT,0,0,0,0,0
Male,GIN,NCL,0,0,0,0,0
Male,GIN,NZL,0,0,0,0,0
Male,GIN,NIC,1,2,3,1,2
Male,GIN,NER,35,52,77,162,469
Male,GIN,NGA,42,63,93,160,456
Male,GIN,NIU,0,0,0,0,0
Male,GIN,NFK,0,0,0,0,0
Male,GIN,MNP,0,0,0,0,0
Male,GIN,NOR,2,3,5,2,2
Male,GIN,OMN,0,0,0,0,0
Male,GIN,PAK,10,15,22,5,1
Male,GIN,PLW,0,0,0,0,0
Male,GIN,PAN,0,0,0,0,0
Male,GIN,PNG,0,0,0,0,0
Male,GIN,PRY,0,0,0,0,0
Male,GIN,PER,0,0,0,0,0
Male,GIN,PHL,0,0,1,0,0
Male,GIN,POL,9,13,19,7,8
Male,GIN,PRT,8,12,18,26,72
Male,GIN,PRI,0,0,0,0,0
Male,GIN,QAT,0,0,0,0,0
Male,GIN,zzz,NA,NA,NA,NA,NA
Male,GIN,REU,0,0,0,0,0
Male,GIN,ROM,0,0,0,0,0
Male,GIN,RUS,269,398,588,193,183
Male,GIN,RWA,0,0,0,2,5
Male,GIN,SHN,0,0,0,0,0
Male,GIN,SPM,0,0,0,0,0
Male,GIN,WSM,0,0,0,0,0
Male,GIN,SMR,0,0,0,0,0
Male,GIN,STP,0,0,0,2,5
Male,GIN,SAU,11,16,23,70,213
Male,GIN,SEN,815,1205,1780,1249,2743
Male,GIN,SRB,NA,NA,NA,NA,NA
Male,GIN,SCG,19,28,41,15,17
Male,GIN,SYC,0,0,0,0,0
Male,GIN,SLE,860,1271,1878,14326,45221
